"Date","Price","Open","High","Low","Vol.","Change %"
"05/21/2003","15,463.0","15,463.0","15,463.0","15,463.0","","0.03%"
"05/20/2003","15,459.0","15,459.0","15,459.0","15,459.0","","-0.02%"
"05/19/2003","15,462.0","15,462.0","15,462.0","15,462.0","","0.00%"
"05/16/2003","15,462.0","15,462.0","15,462.0","15,462.0","","0.01%"
"05/15/2003","15,460.0","15,460.0","15,460.0","15,460.0","","0.00%"
"05/14/2003","15,460.0","15,460.0","15,460.0","15,460.0","","0.01%"
"05/13/2003","15,459.0","15,459.0","15,459.0","15,459.0","","-0.02%"
"05/12/2003","15,462.0","15,462.0","15,462.0","15,462.0","","0.01%"
"05/09/2003","15,460.0","15,460.0","15,460.0","15,460.0","","-0.03%"
"05/08/2003","15,464.0","15,464.0","15,464.0","15,464.0","","-0.01%"
"05/07/2003","15,465.0","15,465.0","15,465.0","15,465.0","","0.01%"
"05/06/2003","15,464.0","15,464.0","15,464.0","15,464.0","","0.00%"
"05/05/2003","15,464.0","15,464.0","15,464.0","15,464.0","","0.02%"
"05/02/2003","15,461.0","15,461.0","15,461.0","15,461.0","","0.01%"
"05/01/2003","15,459.0","15,459.0","15,459.0","15,459.0","","0.00%"
"04/30/2003","15,459.0","15,459.0","15,459.0","15,459.0","","0.00%"
"04/29/2003","15,459.0","15,459.0","15,459.0","15,459.0","","-0.03%"
"04/28/2003","15,464.0","15,464.0","15,464.0","15,464.0","","0.02%"
"04/25/2003","15,461.0","15,461.0","15,461.0","15,461.0","","-0.03%"
"04/24/2003","15,466.0","15,466.0","15,466.0","15,466.0","","0.03%"
"04/23/2003","15,462.0","15,462.0","15,462.0","15,462.0","","0.02%"
"04/22/2003","15,459.0","15,459.0","15,459.0","15,459.0","","0.01%"
"04/21/2003","15,458.0","15,458.0","15,458.0","15,458.0","","0.02%"
"04/18/2003","15,455.0","15,455.0","15,455.0","15,455.0","","-0.01%"
"04/17/2003","15,456.0","15,456.0","15,456.0","15,456.0","","-0.01%"
"04/16/2003","15,458.0","15,458.0","15,458.0","15,458.0","","0.00%"
"04/15/2003","15,458.0","15,458.0","15,458.0","15,458.0","","0.01%"
"04/14/2003","15,457.0","15,457.0","15,457.0","15,457.0","","0.01%"
"04/11/2003","15,455.0","15,455.0","15,455.0","15,455.0","","0.01%"
"04/10/2003","15,454.0","15,454.0","15,454.0","15,454.0","","-0.01%"
"04/09/2003","15,455.0","15,455.0","15,455.0","15,455.0","","-0.01%"
"04/08/2003","15,456.0","15,456.0","15,456.0","15,456.0","","0.01%"
"04/07/2003","15,454.0","15,454.0","15,454.0","15,454.0","","0.03%"
"04/04/2003","15,449.0","15,449.0","15,449.0","15,449.0","","0.00%"
"04/03/2003","15,449.0","15,449.0","15,449.0","15,449.0","","0.03%"
"04/02/2003","15,444.0","15,444.0","15,444.0","15,444.0","","-0.02%"
"04/01/2003","15,447.0","15,447.0","15,447.0","15,447.0","","-0.02%"
"03/31/2003","15,450.0","15,450.0","15,450.0","15,450.0","","0.03%"
"03/28/2003","15,445.0","15,445.0","15,445.0","15,445.0","","-0.07%"
"03/27/2003","15,456.0","15,456.0","15,456.0","15,456.0","","0.06%"
"03/26/2003","15,447.0","15,447.0","15,447.0","15,447.0","","0.00%"
"03/25/2003","15,447.0","15,447.0","15,447.0","15,447.0","","0.00%"
"03/24/2003","15,447.0","15,447.0","15,447.0","15,447.0","","0.00%"
"03/21/2003","15,447.0","15,447.0","15,447.0","15,447.0","","0.02%"
"03/20/2003","15,444.0","15,444.0","15,444.0","15,444.0","","0.02%"
"03/19/2003","15,441.0","15,441.0","15,441.0","15,441.0","","0.04%"
"03/18/2003","15,435.0","15,435.0","15,435.0","15,435.0","","-0.01%"
"03/17/2003","15,437.0","15,437.0","15,437.0","15,437.0","","0.00%"
"03/14/2003","15,437.0","15,437.0","15,437.0","15,437.0","","0.06%"
"03/13/2003","15,428.0","15,428.0","15,428.0","15,428.0","","0.01%"
"03/12/2003","15,427.0","15,427.0","15,427.0","15,427.0","","-0.03%"
"03/11/2003","15,431.0","15,431.0","15,431.0","15,431.0","","0.01%"
"03/10/2003","15,430.0","15,430.0","15,430.0","15,430.0","","0.02%"
"03/07/2003","15,427.0","15,427.0","15,427.0","15,427.0","","-0.01%"
"03/06/2003","15,428.0","15,428.0","15,428.0","15,428.0","","0.02%"
"03/05/2003","15,425.0","15,425.0","15,425.0","15,425.0","","-0.02%"
"03/04/2003","15,428.0","15,428.0","15,428.0","15,428.0","","0.02%"
"03/03/2003","15,425.0","15,425.0","15,425.0","15,425.0","","-0.01%"
"02/28/2003","15,426.0","15,426.0","15,426.0","15,426.0","","0.03%"
"02/27/2003","15,421.0","15,421.0","15,421.0","15,421.0","","-0.03%"
"02/26/2003","15,425.0","15,425.0","15,425.0","15,425.0","","0.00%"
"02/25/2003","15,425.0","15,425.0","15,425.0","15,425.0","","-0.01%"
"02/24/2003","15,426.0","15,426.0","15,426.0","15,426.0","","0.00%"
"02/21/2003","15,426.0","15,426.0","15,426.0","15,426.0","","0.01%"
"02/20/2003","15,425.0","15,425.0","15,425.0","15,425.0","","-0.03%"
"02/19/2003","15,429.0","15,429.0","15,429.0","15,429.0","","-0.01%"
"02/18/2003","15,430.0","15,430.0","15,430.0","15,430.0","","0.01%"
"02/17/2003","15,429.0","15,429.0","15,429.0","15,429.0","","-0.03%"
"02/14/2003","15,434.0","15,434.0","15,434.0","15,434.0","","0.02%"
"02/13/2003","15,431.0","15,431.0","15,431.0","15,431.0","","-0.03%"
"02/12/2003","15,435.0","15,435.0","15,435.0","15,435.0","","0.05%"
"02/11/2003","15,428.0","15,428.0","15,428.0","15,428.0","","0.00%"
"02/10/2003","15,428.0","15,428.0","15,428.0","15,428.0","","-0.01%"
"02/07/2003","15,429.0","15,429.0","15,429.0","15,429.0","","0.01%"
"02/06/2003","15,428.0","15,428.0","15,428.0","15,428.0","","0.01%"
"02/05/2003","15,426.0","15,426.0","15,426.0","15,426.0","","0.00%"
"02/04/2003","15,426.0","15,426.0","15,426.0","15,426.0","","0.00%"
"02/03/2003","15,426.0","15,426.0","15,426.0","15,426.0","","0.00%"
"01/31/2003","15,426.0","15,426.0","15,426.0","15,426.0","","0.00%"
"01/30/2003","15,426.0","15,426.0","15,426.0","15,426.0","","0.01%"
"01/29/2003","15,424.0","15,424.0","15,424.0","15,424.0","","0.00%"
"01/28/2003","15,424.0","15,424.0","15,424.0","15,424.0","","0.05%"
"01/27/2003","15,416.0","15,416.0","15,416.0","15,416.0","","-0.03%"
"01/24/2003","15,420.0","15,420.0","15,420.0","15,420.0","","-0.01%"
"01/23/2003","15,422.0","15,422.0","15,422.0","15,422.0","","-0.01%"
"01/22/2003","15,424.0","15,424.0","15,424.0","15,424.0","","0.05%"
"01/21/2003","15,417.0","15,417.0","15,417.0","15,417.0","","0.00%"
"01/20/2003","15,417.0","15,417.0","15,417.0","15,417.0","","-0.03%"
"01/17/2003","15,421.0","15,421.0","15,421.0","15,421.0","","0.01%"
"01/16/2003","15,419.0","15,419.0","15,419.0","15,419.0","","0.06%"
"01/15/2003","15,410.0","15,410.0","15,410.0","15,410.0","","0.00%"
"01/14/2003","15,410.0","15,410.0","15,410.0","15,410.0","","0.01%"
"01/13/2003","15,409.0","15,409.0","15,409.0","15,409.0","","0.03%"
"01/10/2003","15,404.0","15,404.0","15,404.0","15,404.0","","0.00%"
"01/09/2003","15,404.0","15,404.0","15,404.0","15,404.0","","0.03%"
"01/08/2003","15,400.0","15,400.0","15,400.0","15,400.0","","0.01%"
"01/07/2003","15,398.0","15,398.0","15,398.0","15,398.0","","-0.04%"
"01/06/2003","15,404.0","15,404.0","15,404.0","15,404.0","","0.04%"
"01/03/2003","15,398.0","15,398.0","15,398.0","15,398.0","","0.01%"
"01/02/2003","15,396.0","15,396.0","15,396.0","15,396.0","","0.00%"
"01/01/2003","15,396.0","15,396.0","15,396.0","15,396.0","","0.00%"
"12/31/2002","15,396.0","15,396.0","15,396.0","15,396.0","","0.00%"
"12/30/2002","15,396.0","15,396.0","15,396.0","15,396.0","","0.03%"
"12/27/2002","15,391.0","15,391.0","15,391.0","15,391.0","","-0.03%"
"12/26/2002","15,395.0","15,395.0","15,395.0","15,395.0","","-0.03%"
"12/25/2002","15,400.0","15,400.0","15,400.0","15,400.0","","0.06%"
"12/24/2002","15,390.0","15,390.0","15,390.0","15,390.0","","-0.03%"
"12/23/2002","15,395.0","15,395.0","15,395.0","15,395.0","","0.00%"
"12/20/2002","15,395.0","15,395.0","15,395.0","15,395.0","","0.00%"
"12/19/2002","15,395.0","15,395.0","15,395.0","15,395.0","","0.03%"
"12/18/2002","15,390.0","15,390.0","15,390.0","15,390.0","","0.03%"
"12/17/2002","15,386.0","15,386.0","15,386.0","15,386.0","","-0.03%"
"12/16/2002","15,390.0","15,390.0","15,390.0","15,390.0","","0.00%"
"12/13/2002","15,390.0","15,390.0","15,390.0","15,390.0","","0.00%"
"12/12/2002","15,390.0","15,390.0","15,390.0","15,390.0","","0.00%"
"12/11/2002","15,390.0","15,390.0","15,390.0","15,390.0","","0.05%"
"12/10/2002","15,383.0","15,383.0","15,383.0","15,383.0","","-0.03%"
"12/09/2002","15,387.0","15,387.0","15,387.0","15,387.0","","-0.01%"
"12/06/2002","15,388.0","15,388.0","15,388.0","15,388.0","","0.03%"
"12/05/2002","15,384.0","15,384.0","15,384.0","15,384.0","","-0.03%"
"12/04/2002","15,388.0","15,388.0","15,388.0","15,388.0","","0.00%"
"12/03/2002","15,388.0","15,388.0","15,388.0","15,388.0","","0.03%"
"12/02/2002","15,383.0","15,383.0","15,383.0","15,383.0","","0.02%"
"11/29/2002","15,380.0","15,380.0","15,380.0","15,380.0","","0.02%"
"11/28/2002","15,377.0","15,377.0","15,377.0","15,377.0","","-0.02%"
"11/27/2002","15,380.0","15,380.0","15,380.0","15,380.0","","-0.01%"
"11/26/2002","15,381.0","15,381.0","15,381.0","15,381.0","","0.01%"
"11/25/2002","15,379.0","15,379.0","15,379.0","15,379.0","","0.01%"
"11/22/2002","15,377.0","15,377.0","15,377.0","15,377.0","","0.01%"
"11/21/2002","15,375.0","15,375.0","15,375.0","15,375.0","","0.03%"
"11/20/2002","15,371.0","15,371.0","15,371.0","15,371.0","","-0.01%"
"11/19/2002","15,373.0","15,373.0","15,373.0","15,373.0","","0.00%"
"11/18/2002","15,373.0","15,373.0","15,373.0","15,373.0","","0.03%"
"11/15/2002","15,368.0","15,368.0","15,368.0","15,368.0","","-0.01%"
"11/14/2002","15,370.0","15,370.0","15,370.0","15,370.0","","0.03%"
"11/13/2002","15,365.0","15,365.0","15,365.0","15,365.0","","0.01%"
"11/12/2002","15,363.0","15,363.0","15,363.0","15,363.0","","0.00%"
"11/11/2002","15,363.0","15,363.0","15,363.0","15,363.0","","-0.01%"
"11/08/2002","15,365.0","15,365.0","15,365.0","15,365.0","","-0.01%"
"11/07/2002","15,366.0","15,366.0","15,366.0","15,366.0","","0.01%"
"11/06/2002","15,365.0","15,365.0","15,365.0","15,365.0","","-0.01%"
"11/05/2002","15,366.0","15,366.0","15,366.0","15,366.0","","0.05%"
"11/04/2002","15,359.0","15,359.0","15,359.0","15,359.0","","0.01%"
"11/01/2002","15,358.0","15,358.0","15,358.0","15,358.0","","0.01%"
"10/31/2002","15,357.0","15,357.0","15,357.0","15,357.0","","-0.03%"
"10/30/2002","15,361.0","15,361.0","15,361.0","15,361.0","","0.00%"
"10/29/2002","15,361.0","15,361.0","15,361.0","15,361.0","","0.02%"
"10/28/2002","15,358.0","15,358.0","15,358.0","15,358.0","","-0.01%"
"10/25/2002","15,359.0","15,359.0","15,359.0","15,359.0","","0.04%"
"10/24/2002","15,353.0","15,353.0","15,353.0","15,353.0","","-0.03%"
"10/23/2002","15,357.0","15,357.0","15,357.0","15,357.0","","0.03%"
"10/22/2002","15,353.0","15,353.0","15,353.0","15,353.0","","-0.01%"
"10/21/2002","15,354.0","15,354.0","15,354.0","15,354.0","","0.03%"
"10/18/2002","15,349.0","15,349.0","15,349.0","15,349.0","","0.00%"
"10/17/2002","15,349.0","15,349.0","15,349.0","15,349.0","","-0.01%"
"10/16/2002","15,351.0","15,351.0","15,351.0","15,351.0","","0.00%"
"10/15/2002","15,351.0","15,351.0","15,351.0","15,351.0","","0.00%"
"10/14/2002","15,351.0","15,351.0","15,351.0","15,351.0","","0.02%"
"10/11/2002","15,348.0","15,348.0","15,348.0","15,348.0","","-0.01%"
"10/10/2002","15,349.0","15,349.0","15,349.0","15,349.0","","0.01%"
"10/09/2002","15,347.0","15,347.0","15,347.0","15,347.0","","0.00%"
"10/08/2002","15,347.0","15,347.0","15,347.0","15,347.0","","0.02%"
"10/07/2002","15,344.0","15,344.0","15,344.0","15,344.0","","0.03%"
"10/04/2002","15,340.0","15,340.0","15,340.0","15,340.0","","-0.02%"
"10/03/2002","15,343.0","15,343.0","15,343.0","15,343.0","","0.05%"
"10/02/2002","15,336.0","15,336.0","15,336.0","15,336.0","","-0.03%"
"10/01/2002","15,341.0","15,341.0","15,341.0","15,341.0","","0.01%"
"09/30/2002","15,340.0","15,340.0","15,340.0","15,340.0","","0.01%"
"09/27/2002","15,338.0","15,338.0","15,338.0","15,338.0","","0.00%"
"09/26/2002","15,338.0","15,338.0","15,338.0","15,338.0","","-0.01%"
"09/25/2002","15,339.0","15,339.0","15,339.0","15,339.0","","0.01%"
"09/24/2002","15,338.0","15,338.0","15,338.0","15,338.0","","0.02%"
"09/23/2002","15,335.0","15,335.0","15,335.0","15,335.0","","-0.01%"
"09/20/2002","15,337.0","15,337.0","15,337.0","15,337.0","","0.00%"
"09/19/2002","15,337.0","15,337.0","15,337.0","15,337.0","","0.00%"
"09/18/2002","15,337.0","15,337.0","15,337.0","15,337.0","","0.08%"
"09/17/2002","15,325.0","15,325.0","15,325.0","15,325.0","","-0.07%"
"09/16/2002","15,335.0","15,335.0","15,335.0","15,335.0","","0.04%"
"09/13/2002","15,329.0","15,329.0","15,329.0","15,329.0","","0.01%"
"09/12/2002","15,328.0","15,328.0","15,328.0","15,328.0","","-0.01%"
"09/11/2002","15,330.0","15,330.0","15,330.0","15,330.0","","0.01%"
"09/10/2002","15,328.0","15,328.0","15,328.0","15,328.0","","0.01%"
"09/09/2002","15,327.0","15,327.0","15,327.0","15,327.0","","0.03%"
"09/06/2002","15,322.0","15,322.0","15,322.0","15,322.0","","0.01%"
"09/05/2002","15,321.0","15,321.0","15,321.0","15,321.0","","-0.01%"
"09/04/2002","15,323.0","15,323.0","15,323.0","15,323.0","","-0.03%"
"09/03/2002","15,328.0","15,328.0","15,328.0","15,328.0","","0.02%"
"09/02/2002","15,325.0","15,325.0","15,325.0","15,325.0","","0.00%"
"08/30/2002","15,325.0","15,325.0","15,325.0","15,325.0","","-0.01%"
"08/29/2002","15,326.0","15,326.0","15,326.0","15,326.0","","-0.01%"
"08/28/2002","15,328.0","15,328.0","15,328.0","15,328.0","","-0.03%"
"08/27/2002","15,332.0","15,332.0","15,332.0","15,332.0","","0.00%"
"08/26/2002","15,332.0","15,332.0","15,332.0","15,332.0","","0.02%"
"08/23/2002","15,329.0","15,329.0","15,329.0","15,329.0","","0.06%"
"08/22/2002","15,320.0","15,320.0","15,320.0","15,320.0","","-0.01%"
"08/21/2002","15,322.0","15,322.0","15,322.0","15,322.0","","0.01%"
"08/20/2002","15,321.0","15,321.0","15,321.0","15,321.0","","0.00%"
"08/19/2002","15,321.0","15,321.0","15,321.0","15,321.0","","0.01%"
"08/16/2002","15,319.0","15,319.0","15,319.0","15,319.0","","0.01%"
"08/15/2002","15,318.0","15,318.0","15,318.0","15,318.0","","0.00%"
"08/14/2002","15,318.0","15,318.0","15,318.0","15,318.0","","-0.03%"
"08/13/2002","15,322.0","15,322.0","15,322.0","15,322.0","","0.00%"
"08/12/2002","15,322.0","15,322.0","15,322.0","15,322.0","","-0.02%"
"08/09/2002","15,325.0","15,325.0","15,325.0","15,325.0","","-0.01%"
"08/08/2002","15,326.0","15,326.0","15,326.0","15,326.0","","0.02%"
"08/07/2002","15,323.0","15,323.0","15,323.0","15,323.0","","0.03%"
"08/06/2002","15,319.0","15,319.0","15,319.0","15,319.0","","0.01%"
"08/05/2002","15,318.0","15,318.0","15,318.0","15,318.0","","0.00%"
"08/02/2002","15,318.0","15,318.0","15,318.0","15,318.0","","-0.01%"
"08/01/2002","15,320.0","15,320.0","15,320.0","15,320.0","","0.02%"
"07/31/2002","15,317.0","15,317.0","15,317.0","15,317.0","","0.03%"
"07/30/2002","15,313.0","15,313.0","15,313.0","15,313.0","","0.00%"
"07/29/2002","15,313.0","15,313.0","15,313.0","15,313.0","","0.03%"
"07/26/2002","15,308.0","15,308.0","15,308.0","15,308.0","","0.00%"
"07/25/2002","15,308.0","15,308.0","15,308.0","15,308.0","","0.03%"
"07/24/2002","15,303.0","15,303.0","15,303.0","15,303.0","","-0.03%"
"07/23/2002","15,307.0","15,307.0","15,307.0","15,307.0","","0.01%"
"07/22/2002","15,305.0","15,305.0","15,305.0","15,305.0","","0.03%"
"07/19/2002","15,300.0","15,300.0","15,300.0","15,300.0","","0.05%"
"07/18/2002","15,293.0","15,293.0","15,293.0","15,293.0","","-0.01%"
"07/17/2002","15,294.0","15,294.0","15,294.0","15,294.0","","0.03%"
"07/16/2002","15,290.0","15,290.0","15,290.0","15,290.0","","-0.01%"
"07/15/2002","15,291.0","15,291.0","15,291.0","15,291.0","","-0.03%"
"07/12/2002","15,296.0","15,296.0","15,296.0","15,296.0","","0.03%"
"07/11/2002","15,291.0","15,291.0","15,291.0","15,291.0","","0.00%"
"07/10/2002","15,291.0","15,291.0","15,291.0","15,291.0","","-0.03%"
"07/09/2002","15,295.0","15,295.0","15,295.0","15,295.0","","0.01%"
"07/08/2002","15,294.0","15,294.0","15,294.0","15,294.0","","0.01%"
"07/05/2002","15,293.0","15,293.0","15,293.0","15,293.0","","-0.03%"
"07/04/2002","15,297.0","15,297.0","15,297.0","15,297.0","","0.01%"
"07/03/2002","15,295.0","15,295.0","15,295.0","15,295.0","","-0.01%"
"07/02/2002","15,296.0","15,296.0","15,296.0","15,296.0","","-0.01%"
"07/01/2002","15,297.0","15,297.0","15,297.0","15,297.0","","0.16%"
"06/28/2002","15,273.0","15,273.0","15,273.0","15,273.0","","0.00%"
"06/27/2002","15,273.0","15,273.0","15,273.0","15,273.0","","0.02%"
"06/26/2002","15,270.0","15,270.0","15,270.0","15,270.0","","0.03%"
"06/25/2002","15,265.0","15,265.0","15,265.0","15,265.0","","0.00%"
"06/24/2002","15,265.0","15,265.0","15,265.0","15,265.0","","-0.01%"
"06/21/2002","15,266.0","15,266.0","15,266.0","15,266.0","","0.00%"
"06/20/2002","15,266.0","15,266.0","15,266.0","15,266.0","","-0.02%"
"06/19/2002","15,269.0","15,269.0","15,269.0","15,269.0","","0.01%"
"06/18/2002","15,268.0","15,268.0","15,268.0","15,268.0","","0.03%"
"06/17/2002","15,263.0","15,263.0","15,263.0","15,263.0","","0.02%"
"06/14/2002","15,260.0","15,260.0","15,260.0","15,260.0","","-0.01%"
"06/13/2002","15,261.0","15,261.0","15,261.0","15,261.0","","-0.01%"
"06/12/2002","15,263.0","15,263.0","15,263.0","15,263.0","","0.04%"
"06/11/2002","15,257.0","15,257.0","15,257.0","15,257.0","","0.00%"
"06/10/2002","15,257.0","15,257.0","15,257.0","15,257.0","","-0.01%"
"06/07/2002","15,258.0","15,258.0","15,258.0","15,258.0","","0.00%"
"06/06/2002","15,258.0","15,258.0","15,258.0","15,258.0","","0.01%"
"06/05/2002","15,256.0","15,256.0","15,256.0","15,256.0","","-0.01%"
"06/04/2002","15,258.0","15,258.0","15,258.0","15,258.0","","0.04%"
"06/03/2002","15,252.0","15,252.0","15,252.0","15,252.0","","0.03%"
"05/31/2002","15,247.0","15,247.0","15,247.0","15,247.0","","0.00%"
"05/30/2002","15,247.0","15,247.0","15,247.0","15,247.0","","0.00%"
"05/29/2002","15,247.0","15,247.0","15,247.0","15,247.0","","0.00%"
"05/28/2002","15,247.0","15,247.0","15,247.0","15,247.0","","0.00%"
"05/27/2002","15,247.0","15,247.0","15,247.0","15,247.0","","0.01%"
"05/24/2002","15,245.0","15,245.0","15,245.0","15,245.0","","-0.02%"
"05/23/2002","15,248.0","15,248.0","15,248.0","15,248.0","","-0.01%"
"05/22/2002","15,250.0","15,250.0","15,250.0","15,250.0","","0.03%"
"05/21/2002","15,245.0","15,245.0","15,245.0","15,245.0","","0.00%"
"05/20/2002","15,245.0","15,245.0","15,245.0","15,245.0","","-0.02%"
"05/17/2002","15,248.0","15,248.0","15,248.0","15,248.0","","0.01%"
"05/16/2002","15,246.0","15,246.0","15,246.0","15,246.0","","-0.01%"
"05/15/2002","15,247.0","15,247.0","15,247.0","15,247.0","","0.01%"
"05/14/2002","15,246.0","15,246.0","15,246.0","15,246.0","","0.05%"
"05/13/2002","15,238.0","15,238.0","15,238.0","15,238.0","","0.00%"
"05/10/2002","15,238.0","15,238.0","15,238.0","15,238.0","","0.00%"
"05/09/2002","15,238.0","15,238.0","15,238.0","15,238.0","","0.05%"
"05/08/2002","15,230.0","15,230.0","15,230.0","15,230.0","","0.00%"
"05/07/2002","15,230.0","15,230.0","15,230.0","15,230.0","","0.03%"
"05/06/2002","15,225.0","15,225.0","15,225.0","15,225.0","","0.01%"
"05/03/2002","15,223.0","15,223.0","15,223.0","15,223.0","","0.05%"
"05/02/2002","15,215.0","15,215.0","15,215.0","15,215.0","","-0.02%"
"05/01/2002","15,218.0","15,218.0","15,218.0","15,218.0","","0.00%"
"04/30/2002","15,218.0","15,218.0","15,218.0","15,218.0","","0.00%"
"04/29/2002","15,218.0","15,218.0","15,218.0","15,218.0","","-0.03%"
"04/26/2002","15,222.0","15,222.0","15,222.0","15,222.0","","-0.02%"
"04/25/2002","15,225.0","15,225.0","15,225.0","15,225.0","","0.04%"
"04/24/2002","15,219.0","15,219.0","15,219.0","15,219.0","","-0.01%"
"04/23/2002","15,220.0","15,220.0","15,220.0","15,220.0","","0.02%"
"04/22/2002","15,217.0","15,217.0","15,217.0","15,217.0","","0.00%"
"04/19/2002","15,217.0","15,217.0","15,217.0","15,217.0","","0.00%"
"04/18/2002","15,217.0","15,217.0","15,217.0","15,217.0","","0.00%"
"04/17/2002","15,217.0","15,217.0","15,217.0","15,217.0","","-0.02%"
"04/16/2002","15,220.0","15,220.0","15,220.0","15,220.0","","0.02%"
"04/15/2002","15,217.0","15,217.0","15,217.0","15,217.0","","0.01%"
"04/12/2002","15,216.0","15,216.0","15,216.0","15,216.0","","0.02%"
"04/11/2002","15,213.0","15,213.0","15,213.0","15,213.0","","-0.01%"
"04/10/2002","15,214.0","15,214.0","15,214.0","15,214.0","","0.01%"
"04/09/2002","15,212.0","15,212.0","15,212.0","15,212.0","","0.01%"
"04/08/2002","15,211.0","15,211.0","15,211.0","15,211.0","","0.04%"
"04/05/2002","15,205.0","15,205.0","15,205.0","15,205.0","","0.01%"
"04/04/2002","15,203.0","15,203.0","15,203.0","15,203.0","","0.01%"
"04/03/2002","15,201.0","15,201.0","15,201.0","15,201.0","","0.01%"
"04/02/2002","15,199.0","15,199.0","15,199.0","15,199.0","","0.04%"
"04/01/2002","15,193.0","15,193.0","15,193.0","15,193.0","","0.03%"
"03/29/2002","15,189.0","15,189.0","15,189.0","15,189.0","","0.00%"
"03/28/2002","15,189.0","15,189.0","15,189.0","15,189.0","","0.03%"
"03/27/2002","15,184.0","15,184.0","15,184.0","15,184.0","","0.01%"
"03/26/2002","15,183.0","15,183.0","15,183.0","15,183.0","","0.03%"
"03/25/2002","15,179.0","15,179.0","15,179.0","15,179.0","","0.09%"
"03/22/2002","15,165.0","15,165.0","15,165.0","15,165.0","","-0.06%"
"03/21/2002","15,174.0","15,174.0","15,174.0","15,174.0","","0.05%"
"03/20/2002","15,167.0","15,167.0","15,167.0","15,167.0","","0.05%"
"03/19/2002","15,160.0","15,160.0","15,160.0","15,160.0","","0.00%"
"03/18/2002","15,160.0","15,160.0","15,160.0","15,160.0","","0.03%"
"03/15/2002","15,155.0","15,155.0","15,155.0","15,155.0","","0.00%"
"03/14/2002","15,155.0","15,155.0","15,155.0","15,155.0","","0.00%"
"03/13/2002","15,155.0","15,155.0","15,155.0","15,155.0","","0.01%"
"03/12/2002","15,153.0","15,153.0","15,153.0","15,153.0","","0.05%"
"03/11/2002","15,145.0","15,145.0","15,145.0","15,145.0","","-0.02%"
"03/08/2002","15,148.0","15,148.0","15,148.0","15,148.0","","-0.01%"
"03/07/2002","15,150.0","15,150.0","15,150.0","15,150.0","","0.01%"
"03/06/2002","15,148.0","15,148.0","15,148.0","15,148.0","","0.02%"
"03/05/2002","15,145.0","15,145.0","15,145.0","15,145.0","","0.01%"
"03/04/2002","15,143.0","15,143.0","15,143.0","15,143.0","","0.03%"
"03/01/2002","15,139.0","15,139.0","15,139.0","15,139.0","","0.00%"
"02/28/2002","15,139.0","15,139.0","15,139.0","15,139.0","","0.03%"
"02/27/2002","15,135.0","15,135.0","15,135.0","15,135.0","","0.03%"
"02/26/2002","15,131.0","15,131.0","15,131.0","15,131.0","","-0.03%"
"02/25/2002","15,135.0","15,135.0","15,135.0","15,135.0","","0.00%"
"02/22/2002","15,135.0","15,135.0","15,135.0","15,135.0","","0.03%"
"02/21/2002","15,130.0","15,130.0","15,130.0","15,130.0","","-0.02%"
"02/20/2002","15,133.0","15,133.0","15,133.0","15,133.0","","0.05%"
"02/19/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"02/18/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"02/15/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"02/14/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"02/13/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"02/12/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"02/11/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"02/08/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.00%"
"02/07/2002","15,126.0","15,126.0","15,126.0","15,126.0","","0.03%"
"02/06/2002","15,122.0","15,122.0","15,122.0","15,122.0","","0.00%"
"02/05/2002","15,122.0","15,122.0","15,122.0","15,122.0","","-0.05%"
"02/04/2002","15,129.0","15,129.0","15,129.0","15,129.0","","0.03%"
"02/01/2002","15,124.0","15,124.0","15,124.0","15,124.0","","0.03%"
"01/31/2002","15,119.0","15,119.0","15,119.0","15,119.0","","-0.03%"
"01/30/2002","15,123.0","15,123.0","15,123.0","15,123.0","","0.03%"
"01/29/2002","15,119.0","15,119.0","15,119.0","15,119.0","","0.00%"
"01/28/2002","15,119.0","15,119.0","15,119.0","15,119.0","","0.00%"
"01/25/2002","15,119.0","15,119.0","15,119.0","15,119.0","","0.06%"
"01/24/2002","15,110.0","15,110.0","15,110.0","15,110.0","","0.01%"
"01/23/2002","15,108.0","15,108.0","15,108.0","15,108.0","","0.00%"
"01/22/2002","15,108.0","15,108.0","15,108.0","15,108.0","","-0.01%"
"01/21/2002","15,109.0","15,109.0","15,109.0","15,109.0","","0.03%"
"01/18/2002","15,104.0","15,104.0","15,104.0","15,104.0","","0.00%"
"01/17/2002","15,104.0","15,104.0","15,104.0","15,104.0","","0.01%"
"01/16/2002","15,102.0","15,102.0","15,102.0","15,102.0","","0.01%"
"01/15/2002","15,101.0","15,101.0","15,101.0","15,101.0","","0.00%"
"01/14/2002","15,101.0","15,101.0","15,101.0","15,101.0","","0.04%"
"01/11/2002","15,095.0","15,095.0","15,095.0","15,095.0","","-0.01%"
"01/10/2002","15,096.0","15,096.0","15,096.0","15,096.0","","0.00%"
